di_1D2D[0],di_1D2D[1],di_1Dur[0],di_1Dur[1],di_1KeyLat[0],di_1KeyLat[1],di_2Dur[0],di_2Dur[1],di_Dur[0],di_Dur[1],di_NumEvents[0],di_NumEvents[1],tri_1D2D[0],tri_1D2D[1],tri_1Dur[0],tri_1Dur[1],tri_1KeyLat[0],tri_1KeyLat[1],tri_2D3D[0],tri_2D3D[1],tri_2Dur[0],tri_2Dur[1],tri_2KeyLat[0],tri_2KeyLat[1],tri_3Dur[0],tri_3Dur[1],tri_Dur[0],tri_Dur[1],tri_NumEvents[0],tri_NumEvents[1],SPACE,BCKSPACE,DEL,UP,DOWN,LEFT,RIGHT,SHIFT_L,SHIFT_R,L_di_1D2D[0],L_di_1D2D[1],L_di_Dur[0],L_di_Dur[1],L_first_shift_up,R_di_1D2D[0],R_di_1D2D[1],R_di_Dur[0],R_di_Dur[1],R_first_shift_up,CAPS,SPEED
0.269951,0.33234,0.10473,0.168988,0.16522,0.334332,0.103344,0.18321,0.373295,0.409235,4.28463,0.736439,0.267207,0.328946,0.104531,0.169988,0.162677,0.330297,0.267009,0.326603,0.101585,0.160404,0.165425,0.329856,0.103408,0.184668,0.637624,0.527154,6.28505,0.738264,0.114087,0.0689484,0.0,0.000992063,0.000496032,0.000992063,0.0014881,0.0218254,0.0,0.372853,0.48823,0.459488,0.493528,0.116279,0.0,0.0,0.0,0.0,0.0,0.0261927,3.72435
0.293983,0.383984,0.115027,0.260842,0.178956,0.394204,0.106791,0.254083,0.400774,0.499844,4.28052,0.789055,0.292845,0.382442,0.115077,0.264651,0.177768,0.391918,0.294207,0.389047,0.107829,0.258399,0.186378,0.39611,0.107438,0.258415,0.69449,0.643684,6.28226,0.795422,0.11809,0.0879397,0.0,0.0,0.0,0.0,0.0,0.0351759,0.0,0.475854,0.667809,0.566151,0.683872,0.0,0.0,0.0,0.0,0.0,0.0,0.046729,3.48555
0.262241,0.302459,0.105234,0.171948,0.157007,0.303568,0.1071,0.221811,0.369341,0.423803,4.27656,0.768964,0.258758,0.293837,0.104695,0.171896,0.154063,0.293515,0.25998,0.294412,0.100542,0.147531,0.159437,0.304707,0.107243,0.223226,0.625981,0.508427,6.27521,0.765373,0.104825,0.0549085,0.0,0.0,0.0,0.00166389,0.0,0.0216306,0.0,0.379053,0.51287,0.469045,0.505625,0.0769231,0.0,0.0,0.0,0.0,0.0,0.025788,3.75152
0.247423,0.310853,0.0897857,0.0622734,0.157637,0.318916,0.0894691,0.0617641,0.336892,0.315303,4.26933,0.63739,0.248759,0.312086,0.0894491,0.0620429,0.15931,0.319861,0.24662,0.31186,0.0895337,0.0620529,0.157086,0.319652,0.0885609,0.057875,0.58394,0.424606,6.26952,0.639114,0.133333,0.0641975,0.0,0.0,0.0,0.0,0.0,0.00740741,0.0,0.431014,0.236966,0.524556,0.239156,0.333333,0.0,0.0,0.0,0.0,0.0,0.0136364,4.06835
0.227423,0.235142,0.103147,0.120237,0.124275,0.238738,0.103685,0.122296,0.331108,0.283159,4.32816,0.752396,0.226917,0.235134,0.103217,0.120577,0.1237,0.238649,0.225018,0.231084,0.102643,0.11987,0.122376,0.234435,0.103721,0.122652,0.555656,0.38084,6.32813,0.753734,0.1139,0.0810811,0.0,0.003861,0.0,0.0,0.0019305,0.023166,0.0,0.262313,0.210139,0.342419,0.208545,0.272727,0.0,0.0,0.0,0.0,0.0,0.0217391,4.39105
0.287328,0.326515,0.0859579,0.0424693,0.20137,0.327853,0.0859403,0.042478,0.373268,0.325577,4.15096,0.433636,0.28503,0.323626,0.086065,0.0427203,0.198965,0.324927,0.287339,0.327135,0.0861053,0.0427036,0.201234,0.328487,0.0861447,0.0427004,0.658514,0.43528,6.15171,0.435177,0.131992,0.0930233,0.0,0.0,0.0,0.000628536,0.000628536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51482
0.313567,0.401782,0.0841058,0.0298185,0.229461,0.40562,0.084048,0.0298132,0.397615,0.398674,4.15029,0.450385,0.306829,0.388361,0.0842023,0.0298779,0.222626,0.392082,0.311727,0.400656,0.0841151,0.0298715,0.227612,0.40464,0.0841529,0.0298675,0.702708,0.512262,6.15116,0.451546,0.132184,0.0718391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.20327
0.271936,0.289466,0.0888896,0.0479803,0.183046,0.295433,0.0888468,0.0480061,0.360783,0.28686,4.17112,0.471226,0.271037,0.289332,0.0889242,0.04804,0.182113,0.295278,0.272303,0.289767,0.0889456,0.0480324,0.183357,0.295768,0.0889456,0.0480324,0.632286,0.391596,6.17158,0.471774,0.128,0.0666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68529
0.28657,0.337969,0.0857849,0.0528079,0.200785,0.332979,0.0859424,0.052806,0.372512,0.341501,4.155,0.413491,0.286728,0.339468,0.0859161,0.0531735,0.200812,0.33438,0.285967,0.338326,0.085939,0.0531645,0.200028,0.333069,0.0861522,0.0531443,0.658847,0.457587,6.15482,0.414079,0.152709,0.103448,0.0,0.0,0.0,0.00246305,0.00246305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52599
0.261395,0.243836,0.0856953,0.0356775,0.175699,0.244079,0.0855274,0.0357327,0.346922,0.240952,4.14149,0.417404,0.259355,0.242627,0.0855974,0.03573,0.173758,0.243046,0.261772,0.244356,0.0856914,0.0357403,0.176081,0.244604,0.0855131,0.0357898,0.606641,0.325175,6.13976,0.416219,0.128878,0.131265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84035
0.185445,0.209417,0.126127,0.095543,0.0593177,0.221218,0.124772,0.0939709,0.310217,0.234609,4.46667,0.79402,0.185896,0.210496,0.126569,0.0960372,0.0593267,0.222353,0.184513,0.208773,0.124787,0.0922078,0.0597262,0.221277,0.125069,0.0944877,0.495478,0.33316,6.47067,0.797375,0.116017,0.0480519,0.0,0.0,0.0,0.0,0.0,0.0,0.0112554,0.0,0.0,0.0,0.0,0.0,0.296227,0.292633,0.418453,0.311635,0.5,0.0178019,5.41588
0.183962,0.200103,0.124379,0.126159,0.0595829,0.222491,0.121682,0.120136,0.305644,0.241526,4.44271,0.843798,0.184242,0.200562,0.124602,0.126442,0.0596398,0.223064,0.18194,0.19624,0.121931,0.1204,0.060009,0.22247,0.121745,0.120405,0.487927,0.327708,6.44503,0.845394,0.110535,0.0414508,0.0,0.0,0.0,0.0,0.0,0.0,0.0120898,0.0,0.0,0.0,0.0,0.0,0.164014,0.110975,0.27974,0.132062,0.571429,0.0197183,5.45278
0.179418,0.191852,0.128612,0.0768041,0.0508057,0.195986,0.128767,0.0842209,0.308185,0.205492,4.45226,0.769922,0.179407,0.192567,0.129033,0.0771859,0.0503737,0.196445,0.179757,0.192852,0.127486,0.0746368,0.0522715,0.196848,0.129008,0.0847515,0.488172,0.292328,6.45408,0.773454,0.115512,0.0594059,0.0,0.0,0.0,0.0,0.0,0.0,0.00660066,0.0,0.0,0.0,0.0,0.0,0.223548,0.121883,0.330744,0.129599,0.5,0.012012,5.55837
0.20747,0.263007,0.127296,0.0888054,0.0801739,0.267577,0.126204,0.0855244,0.333674,0.293153,4.42808,0.660764,0.208175,0.264014,0.127503,0.0891231,0.0806722,0.268649,0.206803,0.26372,0.126343,0.085873,0.08046,0.268403,0.12631,0.0858658,0.541288,0.421536,6.43005,0.662227,0.123939,0.0611205,0.0,0.0,0.0,0.0,0.0,0.0,0.0186757,0.0,0.0,0.0,0.0,0.0,0.371324,0.334836,0.490416,0.326299,0.545455,0.0334347,4.83924
0.153625,0.127569,0.126836,0.083884,0.0267883,0.147929,0.125436,0.0812078,0.279061,0.147617,4.59381,0.909267,0.153552,0.127717,0.12714,0.0840505,0.0264115,0.148147,0.151971,0.124014,0.125634,0.0814181,0.0263368,0.143573,0.125559,0.0814283,0.431082,0.193403,6.59544,0.9111,0.122951,0.0307377,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672,0.0,0.0,0.0,0.0,0.0,0.39376,0.388594,0.551012,0.466869,0.25,0.00363636,6.52503
0.239491,0.328524,0.112585,0.126719,0.126907,0.308089,0.10907,0.106886,0.348561,0.35575,4.34324,0.617048,0.237831,0.324313,0.112176,0.127427,0.125654,0.303255,0.236397,0.32342,0.107978,0.104148,0.128419,0.310046,0.108375,0.104138,0.582603,0.488435,6.34817,0.620791,0.109911,0.0737435,0.00234852,0.0,0.000939408,0.0108032,0.00234852,0.00892438,0.0,0.741119,0.729783,0.858527,0.750421,0.666667,0.0,0.0,0.0,0.0,0.0,0.0117012,4.19103
0.259878,0.370528,0.11397,0.151107,0.145908,0.340561,0.108437,0.132029,0.368315,0.402818,4.31619,0.574891,0.25641,0.366643,0.112929,0.151241,0.143481,0.336671,0.25489,0.366917,0.107385,0.131518,0.147505,0.343056,0.107756,0.131504,0.619056,0.542149,6.31907,0.577923,0.100559,0.0986965,0.00931099,0.0,0.0018622,0.018622,0.0,0.0130354,0.0,0.742037,0.51714,0.933764,0.614513,0.6,0.0,0.0,0.0,0.0,0.0,0.0149813,3.85074
0.224495,0.2905,0.104758,0.0707211,0.119737,0.282283,0.103995,0.0753023,0.32849,0.307805,4.29943,0.577044,0.224331,0.292367,0.104211,0.0710538,0.12012,0.283662,0.222495,0.289068,0.101717,0.0613637,0.120778,0.283656,0.1023,0.0615435,0.549127,0.425752,6.30263,0.580325,0.115169,0.0730337,0.0,0.0,0.0,0.00702247,0.0,0.00702247,0.0,0.265336,0.0645891,0.361455,0.0566664,0.75,0.0,0.0,0.0,0.0,0.0,0.00737101,4.45804
0.230933,0.34243,0.124368,0.175986,0.106565,0.312139,0.117165,0.124805,0.348098,0.377482,4.4329,0.707749,0.226818,0.324355,0.124781,0.177061,0.102037,0.291224,0.225036,0.323513,0.117154,0.125506,0.107882,0.313701,0.117628,0.125394,0.569482,0.504916,6.4386,0.710635,0.115385,0.0512821,0.0,0.0,0.0,0.00854701,0.00854701,0.00854701,0.0,1.15354,1.06243,1.2193,1.0581,0.5,0.0,0.0,0.0,0.0,0.0,0.0167364,4.35757
0.24475,0.322557,0.108413,0.0986919,0.136338,0.306921,0.107947,0.0973976,0.352697,0.350466,4.37017,0.631577,0.244251,0.323046,0.108138,0.0990098,0.136113,0.307099,0.24394,0.323582,0.107703,0.097738,0.136237,0.307688,0.108077,0.0977752,0.596269,0.503649,6.37326,0.633299,0.120548,0.0767123,0.0,0.0,0.00273973,0.0109589,0.00273973,0.00547945,0.0,0.865536,0.501522,0.943039,0.508022,1.0,0.0,0.0,0.0,0.0,0.0,0.010101,4.10062
0.270787,0.345054,0.112796,0.133592,0.157991,0.326374,0.112029,0.137286,0.382816,0.38136,4.26238,0.573767,0.270098,0.343875,0.112215,0.131433,0.157883,0.326449,0.268657,0.340618,0.110177,0.125229,0.158481,0.323991,0.111576,0.136782,0.650332,0.518916,6.26418,0.576567,0.11341,0.105364,0.0,0.00191571,0.00229885,0.0103448,0.00957854,0.0145594,0.0,0.231271,0.173338,0.342152,0.217499,0.588235,0.0,0.0,0.0,0.0,0.0,0.0168129,3.70577
0.269009,0.345763,0.101852,0.0874512,0.167157,0.34799,0.101251,0.0872508,0.37026,0.358644,4.24502,0.569585,0.267152,0.345508,0.100313,0.0797072,0.16684,0.350247,0.262681,0.331811,0.10014,0.0791305,0.162541,0.336952,0.100224,0.0831636,0.630058,0.479077,6.24746,0.572899,0.113281,0.103516,0.0,0.0,0.0,0.00390625,0.0117188,0.00390625,0.0,0.152506,0.0225015,0.261511,0.00450035,1.0,0.0,0.0,0.0,0.0,0.0,0.00704225,3.74701
0.293089,0.391098,0.124959,0.189458,0.16813,0.350492,0.119881,0.174752,0.412969,0.438083,4.24847,0.559015,0.290676,0.385885,0.123842,0.185254,0.166834,0.348094,0.288274,0.383775,0.119725,0.174022,0.168549,0.347634,0.119478,0.174956,0.698429,0.607098,6.24883,0.56146,0.114286,0.0977444,0.0,0.00300752,0.00300752,0.0105263,0.0150376,0.0120301,0.0,0.240126,0.177233,0.35352,0.170199,0.571429,0.0,0.0,0.0,0.0,0.0,0.0189702,3.45003
0.249668,0.297775,0.106076,0.0783175,0.143592,0.295699,0.104473,0.0728517,0.354141,0.305029,4.27861,0.563091,0.247483,0.296281,0.106208,0.0786194,0.141275,0.293936,0.24981,0.298415,0.104567,0.073126,0.145243,0.296281,0.103459,0.0684295,0.600752,0.422442,6.27926,0.56421,0.120066,0.0904605,0.0,0.00328947,0.00328947,0.00164474,0.00164474,0.0164474,0.0,0.189792,0.156953,0.275956,0.159267,0.5,0.0,0.0,0.0,0.0,0.0,0.0235294,4.02607
0.260268,0.319517,0.113665,0.127918,0.146603,0.301531,0.117306,0.158182,0.377575,0.381465,4.27858,0.60543,0.259288,0.319192,0.113771,0.128307,0.145517,0.301073,0.259118,0.319109,0.111529,0.123695,0.147588,0.30229,0.117393,0.158779,0.635799,0.508181,6.27815,0.606356,0.116037,0.131682,0.0,0.0,0.00130378,0.0143416,0.00912647,0.0221643,0.0,0.248546,0.179147,0.372601,0.251911,0.642857,0.0,0.0,0.0,0.0,0.0,0.0187166,3.77592
0.226909,0.335689,0.0818865,0.0981053,0.145022,0.329813,0.0765076,0.0440769,0.303416,0.339317,4.25223,0.604706,0.222966,0.328802,0.0818179,0.0980341,0.141148,0.322697,0.221426,0.319647,0.0762901,0.0379404,0.145136,0.325293,0.0764081,0.0444712,0.5208,0.464665,6.25584,0.60864,0.109783,0.113587,0.0,0.0,0.000543478,0.0103261,0.00217391,0.011413,0.0,0.368983,0.598547,0.448786,0.598984,0.5,0.0,0.0,0.0,0.0,0.0,0.0199161,4.39342
0.236868,0.355799,0.0846777,0.132956,0.152191,0.344048,0.0754987,0.0301527,0.312367,0.35772,4.25916,0.612571,0.22256,0.320814,0.0852338,0.134833,0.137326,0.306155,0.220885,0.306553,0.0760526,0.0303884,0.144833,0.313747,0.0754756,0.0305007,0.518921,0.4417,6.26415,0.618914,0.10687,0.0916031,0.0,0.0,0.0,0.0,0.0,0.0178117,0.0,0.518726,0.804562,0.60616,0.806955,0.571429,0.0,0.0,0.0,0.0,0.0,0.030837,4.31352
0.222764,0.323658,0.0834246,0.093332,0.139339,0.322441,0.0799672,0.0653869,0.302731,0.329158,4.26886,0.605629,0.221672,0.324368,0.0836871,0.0941174,0.137985,0.323118,0.220307,0.318915,0.0783994,0.0499284,0.141908,0.324523,0.0799946,0.0659177,0.521974,0.482097,6.27362,0.609903,0.106262,0.129032,0.0,0.0,0.00189753,0.0360531,0.00759013,0.00759013,0.0,0.640732,0.644887,0.721232,0.631672,0.5,0.0,0.0,0.0,0.0,0.0,0.0121951,4.51434
0.210799,0.314938,0.0838965,0.112268,0.126903,0.297812,0.0757208,0.0329569,0.28652,0.315472,4.25686,0.628785,0.207834,0.315233,0.0826886,0.108888,0.125145,0.299455,0.203559,0.290713,0.0760218,0.0331188,0.127537,0.299259,0.0757006,0.03307,0.487093,0.428507,6.257,0.628102,0.117359,0.0929095,0.0,0.0,0.0,0.0,0.0,0.0122249,0.0,0.118903,0.0386612,0.184915,0.0433917,0.0,0.0,0.0,0.0,0.0,0.0,0.021645,4.81075
0.218006,0.3148,0.0754606,0.0450142,0.142545,0.317589,0.0735772,0.0319689,0.291583,0.319972,4.22609,0.586973,0.216025,0.314036,0.075495,0.0450897,0.14053,0.316558,0.216932,0.315549,0.0737679,0.0321409,0.143164,0.319561,0.0734204,0.0320574,0.506377,0.449345,6.22737,0.589797,0.119403,0.136461,0.0,0.0,0.0,0.0,0.0,0.010661,0.0,0.147783,0.0232463,0.230776,0.0292339,1.0,0.0,0.0,0.0,0.0,0.0,0.016,4.32581
0.29353,0.362795,0.104934,0.0721791,0.188596,0.373608,0.103693,0.0705475,0.397223,0.373483,4.24184,0.615838,0.289838,0.359585,0.105269,0.0727347,0.184569,0.370321,0.291761,0.361204,0.10393,0.0713422,0.187831,0.371937,0.103672,0.0707372,0.685271,0.525664,6.24431,0.619626,0.112843,0.0988716,0.0,0.0,0.0,0.00268673,0.00268673,0.0,0.0231059,0.0,0.0,0.0,0.0,0.0,0.219822,0.195579,0.329334,0.237048,0.717949,0.0319588,3.46493
0.313446,0.393007,0.103216,0.0624852,0.21023,0.407371,0.102225,0.0615293,0.415671,0.396471,4.23845,0.629292,0.308621,0.390762,0.103451,0.0629746,0.205169,0.405152,0.308307,0.387339,0.102363,0.062148,0.205944,0.401739,0.102255,0.0617697,0.719183,0.571377,6.24242,0.6351,0.104505,0.18018,0.0,0.0,0.0,0.0,0.0018018,0.0,0.0234234,0.0,0.0,0.0,0.0,0.0,0.235919,0.307264,0.355652,0.362869,1.0,0.0371747,3.24197
0.273738,0.35297,0.107494,0.096614,0.166244,0.357234,0.106124,0.0952578,0.379862,0.376277,4.25549,0.65249,0.270373,0.345778,0.108028,0.0976036,0.162345,0.349869,0.275863,0.356304,0.10642,0.0960508,0.169443,0.359623,0.105949,0.0952558,0.652184,0.512377,6.25714,0.65403,0.115234,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0195313,0.0,0.0,0.0,0.0,0.0,0.203027,0.0473988,0.297051,0.0538436,0.6,0.0306122,3.70571
0.277131,0.339177,0.105209,0.0599002,0.171922,0.353363,0.104901,0.0595648,0.382032,0.352991,4.26503,0.612467,0.275542,0.338258,0.105455,0.0602103,0.170088,0.352526,0.277941,0.341269,0.105125,0.0599408,0.172816,0.355351,0.104754,0.0595148,0.658237,0.493909,6.26316,0.609255,0.132075,0.0673854,0.0,0.0,0.0,0.0,0.0,0.0,0.0296496,0.0,0.0,0.0,0.0,0.0,0.162583,0.0714798,0.253812,0.06782,0.545455,0.0360825,3.64177
0.281253,0.331831,0.104089,0.0572687,0.177164,0.343826,0.101798,0.0537876,0.383051,0.335451,4.22314,0.567547,0.278943,0.329724,0.103662,0.0560893,0.175281,0.34131,0.277094,0.321769,0.102029,0.0542957,0.175065,0.334248,0.101775,0.053697,0.657812,0.456473,6.2238,0.571564,0.114667,0.0693333,0.0,0.0,0.0,0.0133333,0.0106667,0.0,0.0213333,0.0,0.0,0.0,0.0,0.0,0.238322,0.150217,0.366198,0.206479,0.714286,0.0285714,3.58905
0.213411,0.328464,0.0773322,0.10385,0.136078,0.311195,0.0776055,0.131784,0.291016,0.386762,4.24871,0.566862,0.211355,0.321694,0.0766189,0.100367,0.134736,0.30956,0.210949,0.324511,0.0747606,0.0875898,0.136188,0.311835,0.0772813,0.13106,0.499585,0.539594,6.25139,0.5692,0.10473,0.0864865,0.0,0.0,0.0,0.000675676,0.00101351,0.0131757,0.0,0.376381,0.52425,0.45261,0.52473,0.657143,0.0,0.0,0.0,0.0,0.0,0.0177914,4.65657
0.228058,0.344256,0.0747415,0.0772992,0.153316,0.339836,0.0746192,0.0771605,0.302677,0.364005,4.22111,0.522226,0.228157,0.345726,0.0749622,0.0776986,0.153194,0.341239,0.227711,0.345089,0.0747152,0.0775785,0.152996,0.340516,0.0728605,0.0664582,0.528728,0.517586,6.21982,0.520203,0.105459,0.0992556,0.0,0.0,0.0,0.00248139,0.00372208,0.00868486,0.0,0.31521,0.317089,0.374216,0.311718,0.714286,0.0,0.0,0.0,0.0,0.0,0.0159453,4.4239
0.234166,0.360275,0.0831536,0.130815,0.151012,0.326629,0.0894814,0.217449,0.323647,0.49394,4.23967,0.560767,0.225935,0.334656,0.0801794,0.12005,0.145755,0.317216,0.229023,0.353995,0.0793639,0.11794,0.149659,0.325421,0.0896236,0.21893,0.544581,0.659549,6.24311,0.56404,0.10943,0.0826542,0.0,0.0,0.0,0.0,0.0,0.0174622,0.0,0.452526,0.574353,0.541357,0.577893,0.333333,0.0,0.0,0.0,0.0,0.0,0.0168421,4.13259
0.185875,0.29817,0.077559,0.117029,0.108316,0.276294,0.0729932,0.0707756,0.258868,0.312497,4.27385,0.580789,0.186472,0.299226,0.0777342,0.11746,0.108737,0.277285,0.181382,0.285344,0.0730703,0.0710313,0.108312,0.277169,0.0731598,0.0710192,0.441013,0.465537,6.27597,0.582533,0.105344,0.0824427,0.0,0.0,0.0,0.0,0.0,0.0167939,0.0,0.361739,0.639353,0.438706,0.63344,0.909091,0.0,0.0,0.0,0.0,0.0,0.0241287,5.40724
0.182556,0.272058,0.0712928,0.0731448,0.111263,0.26649,0.069808,0.064507,0.252364,0.293627,4.28822,0.631247,0.18296,0.272947,0.0714394,0.0733728,0.11152,0.267391,0.181424,0.270804,0.0697673,0.0647323,0.111657,0.267367,0.0699281,0.0647159,0.434312,0.418378,6.29027,0.63301,0.106457,0.08726,0.0,0.0,0.0,0.0,0.0,0.0069808,0.0,0.299511,0.29086,0.357764,0.29985,1.0,0.0,0.0,0.0,0.0,0.0,0.0123457,5.50028
0.374474,0.40593,0.125242,0.0668201,0.249232,0.417759,0.12278,0.0641083,0.497254,0.409891,4.18659,0.528098,0.374614,0.40767,0.124936,0.0671668,0.249678,0.419532,0.371703,0.400596,0.123199,0.064718,0.248504,0.412537,0.122444,0.0643922,0.868761,0.587065,6.18919,0.532096,0.113058,0.0921425,0.0,0.0,0.0,0.0,0.00113058,0.000565291,0.0146976,0.0937428,0.0,0.270654,0.0,0.0,0.280461,0.303782,0.468388,0.362405,0.916667,0.0238871,2.72912
0.376773,0.417978,0.131286,0.076292,0.245487,0.42916,0.129409,0.0750824,0.506182,0.421745,4.17949,0.521358,0.373471,0.41251,0.13143,0.0765609,0.242041,0.42327,0.375252,0.413188,0.129714,0.0757352,0.245538,0.424203,0.128658,0.0752329,0.877381,0.578387,6.18165,0.52535,0.1125,0.133929,0.0,0.0,0.0,0.0,0.0,0.00178571,0.0160714,0.0937428,0.0,0.270654,0.0,0.0,0.158537,0.038048,0.331776,0.0353854,0.888889,0.035461,2.7002
0.407367,0.476774,0.126163,0.0640496,0.281204,0.48551,0.124482,0.0629631,0.531849,0.479901,4.15881,0.466857,0.41057,0.482198,0.126126,0.0643442,0.284444,0.491309,0.40009,0.459012,0.124982,0.0631889,0.275108,0.467997,0.12465,0.0634271,0.93531,0.699079,6.16071,0.470765,0.113527,0.0748792,0.0,0.0,0.0,0.0,0.0,0.0,0.0120773,0.0,0.0,0.0,0.0,0.0,0.390998,0.345376,0.652838,0.529303,1.0,0.0131004,2.5039
0.305393,0.236196,0.118382,0.0593613,0.187011,0.261261,0.11517,0.0525265,0.420563,0.233386,4.24625,0.60975,0.30591,0.237579,0.118727,0.0596897,0.187183,0.263158,0.305075,0.237623,0.115929,0.0526658,0.189147,0.261607,0.115022,0.0527914,0.726007,0.342759,6.25076,0.614397,0.111765,0.0205882,0.0,0.0,0.0,0.0,0.0,0.0,0.00882353,0.0,0.0,0.0,0.0,0.0,0.26849,0.130592,0.409777,0.129908,0.666667,0.0102564,3.32607
0.377187,0.379478,0.119965,0.0611635,0.257222,0.391983,0.118269,0.0578255,0.495455,0.384703,4.18582,0.532278,0.376838,0.38188,0.119816,0.0615754,0.257022,0.394371,0.375076,0.37843,0.118549,0.0582567,0.256527,0.39178,0.117594,0.0573243,0.869508,0.557423,6.18204,0.527807,0.124402,0.117225,0.0,0.0,0.0,0.0,0.0,0.0,0.0215311,0.0,0.0,0.0,0.0,0.0,0.366847,0.42289,0.551832,0.447143,1.0,0.0325581,2.69216
0.253394,0.302312,0.081556,0.088075,0.171838,0.310387,0.0812315,0.0877209,0.334625,0.319122,4.25405,0.760896,0.252343,0.301487,0.0813299,0.0877401,0.171013,0.309348,0.250925,0.296747,0.0814879,0.0881776,0.169437,0.304771,0.0814423,0.0881382,0.58471,0.456709,6.25639,0.76419,0.122726,0.0572903,0.000271518,0.000271518,0.000814553,0.00543036,0.00135759,0.000271518,0.0162911,0.0,0.0,0.0428877,0.0,1.0,0.339571,0.303636,0.419197,0.364121,0.137931,0.0165049,3.98125
0.279621,0.320102,0.0774501,0.086698,0.202171,0.326789,0.0771237,0.0865467,0.356745,0.337736,4.16645,0.599105,0.278504,0.31975,0.0767349,0.0851007,0.20177,0.325942,0.27298,0.305083,0.0773993,0.0871383,0.195581,0.311917,0.0771522,0.0869386,0.628637,0.453625,6.16622,0.599448,0.117419,0.0670968,0.00129032,0.00129032,0.00387097,0.0,0.0,0.0,0.0154839,0.0,0.0,0.0,0.0,0.0,0.393026,0.401479,0.46215,0.400059,0.0833333,0.0218341,3.62073
0.265828,0.334864,0.0800699,0.0876021,0.185758,0.341977,0.0797489,0.0872996,0.345577,0.35429,4.25345,0.795851,0.265158,0.334992,0.0797472,0.0869721,0.185411,0.341935,0.263806,0.329551,0.0799227,0.0875444,0.183884,0.336519,0.0798617,0.0875589,0.608826,0.542174,6.25505,0.798104,0.122195,0.0698254,0.0,0.0,0.0,0.00374065,0.0,0.00124688,0.0149626,0.0,0.0,0.0428877,0.0,1.0,0.408987,0.337542,0.53872,0.528395,0.181818,0.0172043,3.78077
0.248113,0.295477,0.0864232,0.114901,0.16169,0.294467,0.085962,0.114243,0.334075,0.322669,4.26182,0.759144,0.248922,0.296323,0.0863481,0.115069,0.162574,0.295163,0.246944,0.295321,0.0861708,0.114628,0.160773,0.29405,0.0861596,0.114637,0.582026,0.456411,6.26374,0.761588,0.115385,0.0444712,0.0,0.0,0.0,0.0204327,0.00600962,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.253574,0.163023,0.312005,0.16064,0.0769231,0.0150215,4.05638
0.226267,0.254875,0.0822438,0.0666355,0.144024,0.271468,0.0821563,0.066601,0.308424,0.263027,4.31009,0.829514,0.224866,0.252068,0.082241,0.0666222,0.142625,0.268699,0.225301,0.252281,0.0821089,0.0665638,0.143192,0.268886,0.0822884,0.0667588,0.532456,0.363353,6.31188,0.83157,0.1354,0.0530179,0.0,0.0,0.0,0.0,0.0,0.0,0.0187602,0.0,0.0,0.0,0.0,0.0,0.336863,0.274097,0.40936,0.306982,0.190476,0.0134529,4.43476
0.241133,0.264337,0.0959704,0.0734617,0.145163,0.275161,0.0977964,0.119908,0.33893,0.305238,4.3004,0.668371,0.235051,0.252789,0.0962933,0.0739652,0.138758,0.263653,0.236764,0.253697,0.0955245,0.0731744,0.14124,0.264455,0.0981785,0.120785,0.569994,0.404138,6.30512,0.672529,0.116402,0.0727513,0.0,0.0,0.0,0.0,0.0,0.0138889,0.0,0.321324,0.259027,0.401686,0.258841,0.25,0.0,0.0,0.0,0.0,0.0,0.0228091,4.14883
0.229391,0.242157,0.0942048,0.0540058,0.135186,0.251806,0.105282,0.214596,0.334672,0.377475,4.28939,0.621053,0.224761,0.227185,0.0943559,0.0541284,0.130405,0.23665,0.229186,0.242916,0.0933935,0.0516793,0.135792,0.252065,0.105352,0.215287,0.559299,0.442488,6.29126,0.622622,0.118211,0.0447284,0.0,0.0,0.0,0.0,0.0,0.0159744,0.0,0.244883,0.0744561,0.328834,0.0521717,0.25,0.0,0.0,0.0,0.0,0.0,0.0203046,4.16088
0.225646,0.215116,0.0955392,0.0703299,0.130106,0.227414,0.0952332,0.07013,0.320879,0.231394,4.31296,0.659594,0.225381,0.215479,0.0957312,0.0704481,0.12965,0.227765,0.225888,0.215538,0.0953635,0.070259,0.130524,0.227624,0.0953932,0.0702645,0.546662,0.328769,6.3145,0.660847,0.111922,0.0948905,0.0,0.0,0.0,0.0,0.0,0.0145985,0.0,0.328934,0.323325,0.406287,0.321949,0.166667,0.0,0.0,0.0,0.0,0.0,0.027907,4.44678
